lat,lng,started_at,arrived_at,delivered_at
43.6446837,-79.3908957,2024-07-08 19:00:02,2024-07-09 22:28:52,2024-07-09 22:33:21
43.650474,-79.368517,2024-07-05 12:58:37,2024-07-05 23:09:59,2024-07-05 23:14:51
43.765538,-79.180864,2024-07-05 12:59:11,2024-07-06 00:22:06,2024-07-06 00:22:51
43.888241,-79.031489,2024-07-05 12:59:11,2024-07-06 00:46:21,2024-07-06 00:48:04
43.758398,-79.574728,2024-07-05 12:59:33,2024-07-07 13:17:53,2024-07-07 13:18:40
43.817093,-79.309387,2024-07-05 12:59:33,2024-07-05 20:54:08,2024-07-05 20:55:16
43.558513,-79.602296,2024-07-05 12:59:37,2024-07-05 22:08:20,2024-07-05 22:11:20
43.677157,-79.453902,2024-07-05 12:59:39,2024-07-05 21:52:03,2024-07-05 21:52:45
43.893146,-78.801335,2024-07-05 12:59:57,NULL,2024-07-08 15:31:17
43.845983,-79.239138,2024-07-05 13:00:26,2024-07-06 00:17:05,2024-07-06 00:17:27
43.562245,-79.575460,2024-07-05 13:00:36,2024-07-08 19:04:28,2024-07-08 19:04:53
43.890432,-79.226865,2024-07-05 13:00:46,2024-07-05 23:00:35,2024-07-05 23:01:29
43.995981,-79.479248,2024-07-05 13:00:59,2024-07-05 22:30:12,2024-07-05 22:31:53
43.8136574,-79.6115411,2024-07-05 13:01:23,2024-07-05 21:40:59,2024-07-05 21:45:01
43.704760,-79.375566,2024-07-05 13:01:46,2024-07-08 17:50:26,2024-07-08 17:50:43
43.750508,-79.541556,2024-07-05 13:01:48,2024-07-05 19:48:47,2024-07-05 20:32:39
43.478822,-79.744522,2024-07-05 13:01:48,2024-07-05 23:39:16,2024-07-05 23:39:45
43.6727118,-79.3886581,2024-07-05 13:01:51,2024-07-05 22:15:27,2024-07-05 22:16:12
43.850602,-79.438191,2024-07-05 13:02:21,2024-07-06 01:02:57,2024-07-06 01:03:46
43.740262,-79.521612,2024-07-05 13:02:39,2024-07-05 23:59:46,2024-07-06 00:00:47
43.670084,-79.380555,2024-07-05 13:02:44,2024-07-05 20:46:55,2024-07-05 20:47:42
43.482011,-79.874127,2024-07-05 13:03:11,2024-07-08 17:00:19,2024-07-08 17:00:51
43.703620,-79.345261,2024-07-05 13:03:11,2024-07-05 23:02:38,2024-07-05 23:07:39
43.716784,-79.429720,2024-07-05 13:03:20,2024-07-05 21:05:57,2024-07-05 21:09:34
43.665039,-79.371403,2024-07-05 13:03:37,2024-07-05 21:17:50,2024-07-05 21:18:49
43.716484,-79.547020,2024-07-05 13:04:14,2024-07-05 22:50:08,2024-07-05 22:50:34
43.656702,-79.403908,2024-07-05 13:04:15,2024-07-05 20:50:15,2024-07-05 20:51:01
43.731248,-79.611805,2024-07-05 13:04:26,2024-07-07 14:25:21,2024-07-07 14:27:12
43.607134,-79.656426,2024-07-05 13:05:01,2024-07-06 00:49:54,2024-07-06 00:54:23
43.944351,-79.445826,2024-07-05 13:05:03,2024-07-05 21:02:23,2024-07-05 21:03:05
43.660111,-79.421242,2024-07-08 13:30:32,2024-07-08 22:41:42,2024-07-08 22:42:17
44.007004,-79.442778,2024-07-05 13:05:28,2024-07-05 21:27:48,2024-07-05 21:28:47
43.565524,-79.65088,2024-07-05 13:05:38,2024-07-06 02:03:14,2024-07-06 02:04:10
43.997173,-79.446479,2024-07-05 13:06:07,2024-07-05 21:23:15,2024-07-05 21:23:50
43.793904,-79.752361,2024-07-05 13:06:10,2024-07-05 22:23:29,2024-07-05 22:24:20
43.857494,-79.022572,2024-07-05 13:06:44,2024-07-06 01:25:21,2024-07-06 01:26:32
43.960613,-78.952584,2024-07-05 13:06:46,2024-07-08 16:11:37,2024-07-08 16:12:12
43.791502,-79.239521,2024-07-05 13:06:56,2024-07-05 22:07:59,2024-07-05 22:08:54
43.638892,-79.564565,2024-07-05 13:07:00,2024-07-05 23:29:02,2024-07-05 23:45:48
43.743718,-79.245666,2024-07-05 13:07:33,2024-07-05 22:50:34,2024-07-05 22:54:02
43.693107,-79.445316,2024-07-05 13:07:44,2024-07-08 18:17:19,2024-07-08 18:17:45
43.720307,-79.777995,2024-07-05 13:07:54,2024-07-06 00:07:01,2024-07-06 00:08:04
43.422499,-79.693635,2024-07-05 13:08:24,2024-07-05 22:06:35,2024-07-05 22:08:14
43.653941,-79.415488,2024-07-05 13:08:40,2024-07-06 00:11:37,2024-07-06 00:11:58
43.637108,-79.470287,2024-07-05 13:09:12,2024-07-05 23:14:18,2024-07-05 23:19:23
43.642213,-79.426501,2024-07-05 13:09:31,2024-07-05 23:29:08,2024-07-05 23:29:56
43.671146,-79.376965,2024-07-05 13:09:32,2024-07-05 20:41:40,2024-07-05 20:43:18
43.7329422,-79.3445971,2024-07-05 13:10:53,2024-07-06 00:14:36,2024-07-06 00:17:58
43.892628,-79.226485,2024-07-05 13:10:57,2024-07-05 23:03:10,2024-07-05 23:03:53
43.778302,-79.136507,2024-07-05 13:10:58,2024-07-06 01:57:08,2024-07-06 01:58:26
43.955624,-78.913217,2024-07-05 13:12:17,NULL,2024-07-09 15:04:37
43.582754,-79.591821,2024-07-05 13:12:39,2024-07-05 21:48:53,2024-07-05 21:49:44
43.693130,-79.301599,2024-07-05 13:13:21,2024-07-05 22:47:57,2024-07-05 22:49:34
43.899259,-79.221263,2024-07-05 13:14:20,2024-07-05 23:08:37,2024-07-05 23:09:44
43.529511,-79.869631,2024-07-05 13:14:20,2024-07-08 17:41:10,2024-07-08 17:42:22
43.496577,-79.745104,2024-07-05 13:14:24,2024-07-05 23:46:44,2024-07-05 23:47:16
43.648016,-79.396889,2024-07-05 13:14:41,2024-07-05 20:53:49,2024-07-05 20:54:40
43.733644,-79.447558,2024-07-05 13:14:41,2024-07-05 22:08:09,2024-07-05 22:12:52
43.404442,-79.819779,2024-07-05 13:14:42,2024-07-05 22:23:44,2024-07-05 22:24:12
43.606817,-79.598415,2024-07-05 13:14:42,2024-07-05 20:39:45,2024-07-05 20:42:44
43.595591,-79.575114,2024-07-05 13:14:42,2024-07-05 20:56:03,2024-07-05 20:59:40
43.588505,-79.548703,2024-07-05 13:14:43,2024-07-05 21:13:25,2024-07-05 21:16:38
43.551861,-79.749527,2024-07-05 13:14:43,2024-07-05 22:58:03,2024-07-05 22:59:26
43.602035,-79.515637,2024-07-05 13:14:43,2024-07-06 00:48:45,2024-07-06 00:54:54
43.757636,-79.416149,2024-07-05 13:14:44,2024-07-05 21:33:56,2024-07-05 21:35:11
43.696702,-79.415788,2024-07-05 13:14:44,2024-07-05 20:40:36,2024-07-05 20:41:46
43.641290,-79.404134,2024-07-05 13:14:44,2024-07-05 22:10:37,2024-07-05 22:11:19
43.826002,-79.532324,2024-07-05 13:15:29,2024-07-05 20:48:26,2024-07-05 20:49:53
43.601331,-79.545532,2024-07-05 13:15:46,2024-07-06 01:16:59,2024-07-06 01:20:11
43.704095,-79.816958,2024-07-05 13:17:01,2024-07-05 23:08:57,2024-07-05 23:09:37
43.645138,-79.409814,2024-07-05 13:17:20,2024-07-05 21:49:35,2024-07-05 21:51:50
43.659399,-79.535949,2024-07-05 13:18:52,2024-07-05 21:35:26,2024-07-05 21:36:08
43.688885,-79.545819,2024-07-05 13:18:57,2024-07-05 20:42:37,2024-07-05 20:44:44
43.663423,-79.376797,2024-07-05 13:19:08,2024-07-05 22:46:18,2024-07-05 22:47:17
43.698555,-79.367420,2024-07-05 13:20:25,2024-07-05 23:18:59,2024-07-05 23:19:29
43.725773,-79.424784,2024-07-05 13:20:27,2024-07-08 18:23:52,2024-07-08 18:32:53
43.835853,-79.439780,2024-07-05 13:21:13,2024-07-06 01:20:03,2024-07-06 01:20:49
43.665528,-79.447684,2024-07-05 13:21:32,2024-07-05 21:54:54,2024-07-05 22:01:06
43.6375621,-79.3996469,2024-07-05 13:21:49,2024-07-05 22:55:42,2024-07-05 22:56:37
43.602152,-79.570061,2024-07-05 13:22:02,2024-07-05 21:00:07,2024-07-05 21:04:28
43.261888,-79.860740,2024-07-05 13:22:20,2024-07-08 18:17:33,2024-07-08 18:18:25
43.642123,-79.7228,2024-07-05 13:22:34,2024-07-06 01:06:45,2024-07-06 01:08:00
43.643676,-79.404921,2024-07-05 13:22:43,2024-07-05 21:44:11,2024-07-05 21:45:09
43.62529,-79.47797,2024-07-05 13:22:47,2024-07-05 23:42:01,2024-07-05 23:43:24
43.6339706,-79.4006259,2024-07-05 13:22:55,2024-07-05 22:41:15,2024-07-05 22:42:26
43.404369,-79.806169,2024-07-05 13:23:04,2024-07-05 22:17:06,2024-07-05 22:17:57
43.631111,-79.6001681,2024-07-05 13:23:05,2024-07-05 20:59:39,2024-07-05 21:00:19
43.876458,-79.591185,2024-07-05 13:23:12,2024-07-05 23:16:27,2024-07-05 23:19:05
43.566432,-79.737534,2024-07-05 13:23:41,2024-07-05 22:02:40,2024-07-05 22:04:17
43.765802,-79.440144,2024-07-05 13:23:54,2024-07-08 14:38:40,2024-07-08 14:39:05
43.667947,-79.499993,2024-07-05 13:23:59,2024-07-05 22:19:18,2024-07-05 22:21:34
43.646728,-79.396750,2024-07-09 18:39:40,2024-07-11 16:09:06,2024-07-11 16:12:06
43.875809,-79.366294,2024-07-05 13:24:27,2024-07-05 21:17:37,2024-07-05 21:19:09
43.632844,-79.579831,2024-07-05 13:24:34,2024-07-06 00:02:18,2024-07-06 00:03:43
43.729785,-79.334888,2024-07-05 13:25:04,2024-07-06 00:27:12,2024-07-06 00:28:00
43.773698,-79.384628,2024-07-05 13:25:27,2024-07-05 20:44:01,2024-07-05 20:44:38
43.850033,-79.327076,2024-07-05 13:25:30,2024-07-05 21:50:42,2024-07-05 21:52:34
43.650984,-79.506124,2024-07-05 13:25:54,2024-07-05 21:12:56,2024-07-05 21:14:34
43.683793,-79.822333,2024-07-05 13:26:05,2024-07-05 23:23:16,2024-07-05 23:23:37
43.6580447,-79.3860839,2024-07-08 14:33:34,2024-07-08 21:35:16,2024-07-08 21:36:32
43.741507,-79.541551,2024-07-05 13:26:33,2024-07-05 20:52:10,2024-07-05 20:52:42
43.451817,-79.675441,2024-07-05 13:26:34,2024-07-05 21:19:48,2024-07-05 21:20:41
43.448656,-79.677041,2024-07-05 13:27:01,2024-07-05 21:27:07,2024-07-05 21:31:27
43.738486,-79.524872,2024-07-05 13:27:30,2024-07-06 00:02:19,2024-07-06 00:03:09
43.436480,-79.758556,2024-07-05 13:27:36,2024-07-05 21:52:27,2024-07-05 21:52:52
43.639512,-79.582836,2024-07-05 13:27:57,2024-07-06 00:17:01,2024-07-06 00:21:25
43.920066,-79.452692,2024-07-05 13:28:00,2024-07-05 20:45:17,2024-07-05 20:45:44
43.663889,-79.326682,2024-07-05 13:28:26,2024-07-05 21:40:14,2024-07-05 21:43:45
43.749209,-79.562780,2024-07-05 13:28:35,2024-07-05 23:39:30,2024-07-06 02:29:10
43.5722289,-79.6311784,2024-07-05 13:28:52,2024-07-06 18:53:22,2024-07-06 18:54:15
43.6197417,-79.5217377,2024-07-05 13:29:09,2024-07-06 01:44:30,2024-07-06 01:46:32
43.865545,-79.225304,2024-07-05 13:29:34,2024-07-06 00:43:48,2024-07-06 00:44:24
43.789799,-79.149717,2024-07-05 13:29:59,2024-07-06 01:46:51,2024-07-06 01:48:04
43.760111,-79.176991,2024-07-05 13:30:34,2024-07-06 00:17:05,2024-07-06 00:18:50
43.788391,-79.41804,2024-07-05 13:30:50,2024-07-05 21:02:11,2024-07-05 21:16:40
43.237915,-79.869691,2024-07-05 13:31:31,2024-07-08 19:54:13,2024-07-08 19:55:03
43.881468,-79.454734,2024-07-05 13:31:49,2024-07-05 20:14:24,2024-07-05 20:14:54
43.664939,-79.334894,2024-07-05 13:32:27,2024-07-08 17:00:27,2024-07-08 17:00:49
43.229887,-79.883438,2024-07-05 13:32:43,2024-07-08 20:00:58,2024-07-08 20:05:25
43.690044,-79.568264,2024-07-05 13:33:32,2024-07-05 20:36:12,2024-07-05 20:36:55
43.557771,-79.606909,2024-07-05 13:33:32,2024-07-05 22:17:58,2024-07-05 22:18:42
43.790884,-79.180982,2024-07-05 13:34:26,2024-07-06 01:08:09,2024-07-06 01:10:01
43.384730,-79.744663,2024-07-05 13:34:59,2024-07-06 01:12:03,2024-07-06 01:12:24
43.684477,-79.293347,2024-07-05 13:35:18,2024-07-05 23:23:22,2024-07-05 23:24:05
43.729968,-79.336025,2024-07-05 13:36:07,2024-07-06 00:23:36,2024-07-06 00:26:07
43.665195,-79.569272,2024-07-05 13:36:19,2024-07-06 00:53:51,2024-07-06 00:55:24
43.728137,-79.265667,2024-07-05 13:36:28,2024-07-05 23:40:12,2024-07-05 23:44:38
43.922353,-78.930947,2024-07-05 13:36:31,2024-07-06 00:02:10,2024-07-06 00:03:17
43.376271,-79.798035,2024-07-08 19:16:42,2024-07-09 21:48:33,2024-07-09 21:49:09
43.673127,-79.337078,2024-07-05 13:37:37,2024-07-05 21:30:32,2024-07-05 21:31:33
43.720938,-79.243099,2024-07-05 13:37:54,2024-07-06 01:14:30,2024-07-06 01:16:23
43.595140,-79.710814,2024-07-05 13:37:57,2024-07-05 21:35:56,2024-07-05 21:37:12
43.534603,-79.640769,2024-07-05 13:37:57,2024-07-05 22:47:11,2024-07-05 22:47:53
43.882463,-79.307344,2024-07-05 13:37:57,2024-07-05 22:17:49,2024-07-05 22:18:26
43.663966,-79.346230,2024-07-05 13:37:57,2024-07-05 22:50:12,2024-07-05 22:50:33
43.66437,-79.3411364,2024-07-05 13:37:58,2024-07-05 22:16:44,2024-07-05 22:19:17
43.649426,-79.388412,2024-07-05 13:37:58,2024-07-05 20:57:13,2024-07-05 21:05:41
43.675468,-79.342572,2024-07-05 13:37:58,2024-07-06 00:09:33,2024-07-06 00:09:54
43.643188,-79.431493,2024-07-05 13:37:59,2024-07-05 23:40:03,2024-07-05 23:40:31
43.676558,-79.75119,2024-07-05 13:37:59,2024-07-06 01:02:33,2024-07-06 01:03:16
43.69917,-79.450259,2024-07-08 19:01:18,2024-07-09 21:10:02,2024-07-09 21:13:50
43.660492,-79.446796,2024-07-05 13:38:00,2024-07-05 21:49:16,2024-07-05 21:50:01
43.791880,-79.685362,2024-07-05 13:38:00,2024-07-05 21:22:19,2024-07-05 21:22:51
43.722991,-79.537786,2024-07-05 13:38:00,2024-07-05 21:03:49,2024-07-05 21:04:59
43.669708,-79.345693,2024-07-05 13:38:00,2024-07-05 23:00:25,2024-07-05 23:00:45
43.721037,-79.229977,2024-07-05 13:38:01,2024-07-06 01:21:03,2024-07-06 01:22:11
43.685673,-79.336546,2024-07-05 13:38:01,2024-07-05 21:08:36,2024-07-05 21:09:23
43.915144,-78.950910,2024-07-05 13:38:02,2024-07-05 23:54:06,2024-07-05 23:54:46
43.6386491,-79.389096,2024-07-05 13:38:02,2024-07-05 22:01:26,2024-07-05 22:02:38
43.688805,-79.39776,2024-07-05 13:38:04,2024-07-05 21:29:40,2024-07-05 21:31:23
43.645186,-79.442802,2024-07-05 13:38:04,2024-07-05 21:30:27,2024-07-05 21:32:39
43.667553,-79.427021,2024-07-05 13:38:06,2024-07-05 22:39:46,2024-07-05 22:41:39
43.403291,-79.708118,2024-07-05 13:39:11,2024-07-05 22:13:41,2024-07-05 22:15:07
43.698853,-79.853499,2024-07-05 13:39:21,2024-07-06 00:46:40,2024-07-06 00:50:18
43.524727,-79.691845,2024-07-05 13:39:40,2024-07-06 00:01:41,2024-07-06 00:03:02
43.662812,-79.384018,2024-07-15 17:33:55,2024-07-17 01:22:57,2024-07-17 01:28:05
43.578728,-79.743095,2024-07-05 13:40:26,2024-07-05 23:43:55,2024-07-05 23:44:36
43.849746,-79.497568,2024-07-05 13:40:56,2024-07-06 00:22:04,2024-07-06 00:23:30
43.639944,-79.473588,2024-07-05 13:40:58,2024-07-05 23:07:45,2024-07-05 23:09:12
43.664909,-79.484863,2024-07-05 13:41:00,2024-07-05 22:17:29,2024-07-05 22:18:29
43.663463,-79.378120,2024-07-05 13:41:04,2024-07-05 22:50:21,2024-07-05 22:53:20
43.657297,-79.452427,2024-07-05 13:41:42,2024-07-05 21:06:35,2024-07-05 21:06:48
43.760807,-79.235699,2024-07-05 13:41:55,2024-07-05 23:31:27,2024-07-05 23:32:32
43.727753,-79.406952,2024-07-05 13:42:18,2024-07-05 20:37:31,2024-07-05 20:38:51
43.505920,-79.705170,2024-07-05 13:42:45,2024-07-06 00:07:29,2024-07-06 00:08:13
43.651447,-79.493839,2024-07-05 13:43:31,2024-07-05 22:33:29,2024-07-05 22:35:03
43.495942,-79.843389,2024-07-05 13:43:40,2024-07-08 16:48:14,2024-07-08 16:50:01
43.897410,-79.376084,2024-07-05 13:43:46,2024-07-05 21:09:15,2024-07-05 21:10:19
43.6853611,-79.409069,2024-07-05 13:44:36,2024-07-05 20:59:16,2024-07-05 21:00:16
43.766824,-79.258725,2024-07-05 13:44:40,2024-07-05 22:28:56,2024-07-05 22:30:08
43.656917,-79.414942,2024-07-05 13:45:03,2024-07-05 20:41:46,2024-07-05 20:43:16
43.738913,-79.221197,2024-07-05 13:45:15,2024-07-06 00:02:09,2024-07-06 00:03:01
43.837064,-79.568862,2024-07-05 13:45:42,2024-07-05 23:41:45,2024-07-05 23:42:18
43.681774,-79.299629,2024-07-05 13:45:47,2024-07-05 23:15:48,2024-07-05 23:17:27
43.955983,-78.948841,2024-07-05 13:45:49,NULL,2024-07-09 15:02:35
42.962011,-80.045441,2024-07-05 13:46:01,2024-07-10 00:43:53,2024-07-10 00:44:43
43.715556,-79.504426,2024-07-05 13:46:04,2024-07-05 20:13:10,2024-07-05 20:16:56
43.684892,-79.336221,2024-07-05 13:46:39,2024-07-05 21:15:34,2024-07-05 21:16:16
43.772811,-79.422066,2024-07-05 13:46:43,2024-07-05 23:10:30,2024-07-05 23:11:43
43.352908,-79.829612,2024-07-05 13:46:45,2024-07-05 23:36:22,2024-07-05 23:36:43
43.586112,-79.590028,2024-07-05 13:46:46,2024-07-05 21:43:42,2024-07-05 21:44:31
43.663039,-79.325012,2024-07-05 13:46:54,2024-07-05 21:55:20,2024-07-05 21:56:10
43.659327,-79.507898,2024-07-05 13:46:57,2024-07-05 21:05:56,2024-07-05 21:06:43
43.811844,-79.283451,2024-07-05 13:47:32,2024-07-05 21:05:49,2024-07-05 21:07:28
43.653694,-79.466259,2024-07-08 14:33:43,2024-07-08 20:50:47,2024-07-08 20:52:55
43.826489,-79.431642,2024-07-05 13:47:37,2024-07-05 21:55:20,2024-07-05 21:55:48
43.668945,-79.347144,2024-07-05 13:48:06,2024-07-05 23:02:42,2024-07-05 23:03:03
43.775826,-79.413241,2024-07-05 13:48:14,2024-07-05 23:37:36,2024-07-05 23:45:38
43.681193,-79.324273,2024-07-05 13:48:15,2024-07-06 02:13:24,2024-07-06 02:16:27
43.593424,-79.669097,2024-07-05 13:48:34,2024-07-06 00:33:35,2024-07-06 00:37:41
43.672238,-79.496911,2024-07-05 13:48:37,2024-07-05 22:22:34,2024-07-05 22:24:55
43.24949,-79.868222,2024-07-05 13:48:39,2024-07-08 17:57:41,2024-07-08 17:58:47
43.848803,-79.436543,2024-07-05 13:48:50,2024-07-06 01:07:12,2024-07-06 01:07:57
43.638432,-79.413541,2024-07-05 13:49:05,2024-07-05 22:29:42,2024-07-05 22:30:33
43.7406753,-79.7226134,2024-07-05 13:49:24,2024-07-07 16:28:20,2024-07-07 16:28:55
43.756293,-79.408380,2024-07-05 13:49:35,2024-07-06 00:56:15,2024-07-06 00:56:58
43.704829,-79.385112,2024-07-05 13:49:42,2024-07-05 23:41:24,2024-07-05 23:42:07
43.673465,-79.493779,2024-07-05 13:50:04,2024-07-05 22:27:03,2024-07-05 22:29:22
43.894664,-79.235044,2024-07-05 13:50:04,2024-07-05 22:56:25,2024-07-05 22:57:23
43.556463,-79.652904,2024-07-05 13:50:27,2024-07-06 01:57:11,2024-07-06 01:58:23
43.689395,-79.334550,2024-07-05 13:50:40,2024-07-05 20:56:14,2024-07-05 20:56:45
43.872644,-79.038710,2024-07-05 13:51:13,2024-07-06 00:18:32,2024-07-06 00:20:14
43.567222,-79.694769,2024-07-05 13:51:19,2024-07-06 01:36:25,2024-07-06 01:39:58
43.679053,-79.302346,2024-07-05 13:51:33,2024-07-06 01:04:03,2024-07-06 01:04:45
43.769966,-79.500468,2024-07-05 13:51:33,2024-07-06 01:02:11,2024-07-06 01:03:55
43.745374,-79.395755,2024-07-05 13:51:38,2024-07-06 01:43:34,2024-07-06 01:44:56
43.867379,-78.833085,2024-07-05 13:52:02,2024-07-06 02:11:18,2024-07-06 02:11:54
43.697448,-79.803988,2024-07-05 13:52:13,2024-07-06 01:33:57,2024-07-06 01:34:52
43.708994,-79.461296,2024-07-05 13:52:40,2024-07-05 20:37:43,2024-07-05 20:38:20
43.680049,-79.425368,2024-07-05 13:52:40,2024-07-05 22:56:02,2024-07-05 22:56:39
43.784287,-79.452024,2024-07-05 13:52:48,2024-07-05 20:33:55,2024-07-05 20:34:58
43.485285,-79.651157,2024-07-05 13:52:54,2024-07-05 20:55:52,2024-07-05 20:56:31
43.675394,-79.321763,2024-07-05 13:53:26,2024-07-06 02:19:43,2024-07-06 02:20:40
43.449711,-79.750376,2024-07-05 13:53:55,2024-07-08 16:07:00,2024-07-08 16:08:10
43.655256,-79.440043,2024-07-05 13:54:01,2024-07-05 21:19:47,2024-07-05 21:20:25
43.764182,-79.404931,2024-07-05 13:54:02,2024-07-05 21:17:33,2024-07-05 21:18:34
43.705053,-79.488085,2024-07-05 13:54:14,2024-07-05 20:22:11,2024-07-05 20:24:21
43.86244,-79.62011,2024-07-05 13:54:22,2024-07-05 23:05:26,2024-07-05 23:06:12
43.672492,-79.378129,2024-07-05 13:54:22,2024-07-05 22:05:05,2024-07-05 22:06:08
43.557161,-79.707121,2024-07-05 13:54:22,2024-07-06 01:17:06,2024-07-06 01:22:55
43.491017,-79.866783,2024-07-05 13:54:27,2024-07-08 17:07:19,2024-07-08 17:08:29
43.593303,-79.766668,2024-07-05 13:54:34,2024-07-05 23:57:40,2024-07-05 23:58:08
43.661520,-79.817450,2024-07-05 13:55:06,2024-07-05 23:41:41,2024-07-05 23:41:56
43.812554,-79.454492,2024-07-05 13:55:11,2024-07-05 21:01:07,2024-07-05 21:03:52
43.77806,-79.416673,2024-07-05 13:55:17,2024-07-05 22:28:22,2024-07-05 22:29:46
43.662037,-79.386522,2024-07-05 13:55:33,2024-07-05 23:22:39,2024-07-05 23:24:16
43.656859,-79.383664,2024-07-05 13:55:43,2024-07-05 23:09:34,2024-07-05 23:09:54
43.696519,-79.562798,2024-07-05 13:56:03,2024-07-05 20:31:29,2024-07-05 20:32:32
43.681328,-79.282585,2024-07-05 13:56:17,2024-07-06 01:47:43,2024-07-06 01:50:10
43.694587,-79.440685,2024-07-05 13:56:18,2024-07-05 23:34:44,2024-07-05 23:35:09
43.642923,-79.401845,2024-07-05 13:56:19,2024-07-05 21:21:59,2024-07-05 21:25:46
43.781626,-79.437213,2024-07-05 13:56:42,2024-07-05 20:47:43,2024-07-05 20:48:40
43.8451372,-79.4270359,2024-07-05 13:56:58,2024-07-05 20:08:57,2024-07-05 20:09:43
43.903225,-78.900947,2024-07-05 13:57:19,2024-07-08 15:56:18,2024-07-08 15:57:23
43.983266,-79.452571,2024-07-05 13:57:21,2024-07-05 21:18:52,2024-07-05 21:19:23
43.786462,-79.279316,2024-07-05 13:57:24,2024-07-05 21:23:11,2024-07-05 21:23:53
43.650943,-79.380283,2024-07-05 13:58:12,2024-07-08 16:26:33,2024-07-08 16:33:11
43.245841,-79.804721,2024-07-05 13:58:12,2024-07-08 18:48:18,2024-07-08 18:49:02
43.917931,-78.937477,2024-07-05 13:58:22,2024-07-06 00:08:10,2024-07-06 00:09:00
43.670295,-79.397700,2024-07-05 13:58:33,2024-07-05 22:23:14,2024-07-05 22:23:38
43.657624,-79.469775,2024-07-05 13:58:34,2024-07-05 20:35:50,2024-07-05 20:37:33
43.8449331,-79.0880468,2024-07-05 13:58:39,2024-07-05 21:43:53,2024-07-05 21:44:54
43.662184,-79.452954,2024-07-05 13:58:47,2024-07-05 21:50:16,2024-07-05 21:53:36
43.701045,-79.779032,2024-07-05 13:58:59,2024-07-05 22:24:47,2024-07-05 22:25:06
43.641225,-79.380958,2024-07-05 13:59:01,2024-07-06 00:41:56,2024-07-06 00:44:02
43.750697,-79.465051,2024-07-05 13:59:31,2024-07-05 22:35:00,2024-07-05 22:39:48
43.439312,-79.693371,2024-07-05 13:59:58,2024-07-05 21:45:10,2024-07-05 21:45:49
44.5787891,-79.9911842,2024-07-05 13:59:59,2024-07-09 18:51:37,2024-07-09 18:52:33
43.324609,-79.810986,2024-07-05 14:00:10,2024-07-05 23:55:02,2024-07-05 23:55:39
43.852305,-79.588057,2024-07-05 14:00:16,2024-07-05 23:28:11,2024-07-05 23:29:42
43.769895,-79.366907,2024-07-05 14:00:27,2024-07-05 20:27:46,2024-07-05 20:28:03
43.942085,-79.440538,2024-07-05 14:00:43,2024-07-05 20:59:31,2024-07-05 21:00:14
43.641731,-79.421443,2024-07-05 14:00:59,2024-07-05 23:10:39,2024-07-05 23:11:36
43.729901,-79.394174,2024-07-05 14:01:11,2024-07-05 20:49:22,2024-07-05 20:51:07
43.657965,-79.429706,2024-07-05 14:01:12,2024-07-05 20:51:41,2024-07-05 20:52:07
43.695954,-79.395855,2024-07-05 14:01:12,2024-07-06 00:09:26,2024-07-06 00:11:12
43.582512,-79.687809,2024-07-05 14:01:12,2024-07-06 00:09:12,2024-07-06 00:14:16
43.643948,-79.401476,2024-07-05 14:01:12,2024-07-05 21:08:42,2024-07-05 21:08:58
43.700739,-79.434160,2024-07-08 19:01:24,2024-07-10 00:00:37,2024-07-10 00:01:59
43.542565,-79.603752,2024-07-05 14:01:26,2024-07-05 22:31:19,2024-07-05 22:32:05
43.681328,-79.282585,2024-07-05 14:01:36,2024-07-06 01:52:06,2024-07-06 01:53:05
43.642081,-79.382810,2024-07-05 14:01:42,2024-07-05 21:41:34,2024-07-05 21:47:40
43.883179,-79.008557,2024-07-05 14:01:48,2024-07-06 00:54:15,2024-07-06 00:57:40
43.750673,-79.280890,2024-07-05 14:02:15,2024-07-06 00:03:30,2024-07-06 00:04:10
43.7149702,-79.4542517,2024-07-05 14:02:27,2024-07-05 20:39:18,2024-07-05 20:42:16
43.732610,-79.448096,2024-07-05 14:02:41,2024-07-05 22:19:50,2024-07-05 22:20:36
43.641146,-79.383067,2024-07-05 14:03:40,2024-07-06 00:30:08,2024-07-06 00:31:14
43.894849,-79.311223,2024-07-05 14:04:05,2024-07-05 22:32:19,2024-07-05 22:33:12
43.680374,-79.426603,2024-07-05 14:04:26,2024-07-05 22:51:36,2024-07-05 22:54:54
43.662545,-79.468660,2024-07-05 14:04:54,2024-07-05 20:32:14,2024-07-05 20:34:01
43.689188,-79.371385,2024-07-05 14:04:59,2024-07-05 21:49:47,2024-07-05 21:50:24
43.658054,-79.341682,2024-07-05 14:05:00,2024-07-05 22:04:06,2024-07-05 22:04:36
43.771043,-79.654774,2024-07-05 14:05:03,2024-07-05 21:06:56,2024-07-05 21:07:27
43.644840,-79.441411,2024-07-05 14:05:06,2024-07-05 21:33:29,2024-07-05 21:34:17
43.867782,-79.034022,2024-07-05 14:05:07,2024-07-06 00:13:59,2024-07-06 00:14:59
43.573211,-79.635113,2024-07-05 14:05:22,2024-07-06 18:57:50,2024-07-06 18:58:49
43.636813,-79.397516,2024-07-05 14:05:25,2024-07-05 22:46:55,2024-07-05 22:47:55
43.696599,-79.294209,2024-07-05 14:05:27,2024-07-05 22:33:20,2024-07-05 22:34:14
43.665365,-79.775141,2024-07-05 14:05:28,2024-07-06 00:13:22,2024-07-06 00:14:57
